gunning_fog,pos,neg,neu,Citations,Times Cited,Number Authors,Journal Impact Factor,wc,sc,wps,dic,sixltr,insight,cause,discrep,tentat,certain,quant,numbers,jargon,Retracted
11.08,0.058,0.026,0.916,0,21,2,4.019,2835,219,12.945205479452055,0.3664902998236332,644,0.16402116402116398,0.218342151675485,0.08994708994708994,0.2458553791887125,0.13227513227513227,0.1619047619047619,0.06313932980599647,0.6335097001763668,True
14.82,0.077,0.099,0.8240000000000001,2,38,8,2.0669999999999997,8110,345,23.507246376811594,0.34586929716399506,3263,0.13711467324291,0.16535141800246608,0.04562268803945746,0.19198520345252773,0.09926017262638716,0.13773119605425402,0.045745992601726265,0.6541307028360049,True
13.13,0.028,0.099,0.873,0,13,2,0.0,1117,89,12.55056179775281,0.3025962399283796,436,0.09221128021486123,0.11190689346463742,0.052820053715308866,0.153088630259624,0.06714413607878246,0.12354521038495972,0.039391226499552366,0.6974037600716204,True
14.19,0.079,0.048,0.873,12,142,3,3.687,6772,261,25.946360153256702,0.34273479031305376,2193,0.15490253987005315,0.2105729474305965,0.05463673951565269,0.23095097460129946,0.10380980507974012,0.1281748375664501,0.08018310691080921,0.6572652096869462,True
15.52,0.078,0.041,0.88,0,11,3,0.0,2168,113,19.1858407079646,0.3205719557195572,902,0.11162361623616236,0.15129151291512916,0.030904059040590407,0.17343173431734318,0.0761070110701107,0.11992619926199262,0.02629151291512916,0.6794280442804428,True
13.48,0.1,0.058,0.8420000000000001,0,10,1,0.0,3033,151,20.08609271523179,0.3438839432904715,1077,0.10286844708209693,0.16913946587537093,0.03857566765578635,0.20079129574678534,0.08638311902406857,0.1140784701615562,0.030662710187932738,0.6561160567095286,True
15.27,0.093,0.068,0.8390000000000001,0,43,6,1.692,4537,256,17.72265625,0.3290720740577474,1636,0.13092351774300198,0.1736830504738814,0.05267798104474322,0.18867092792594226,0.10116817280141062,0.13621335684372934,0.048490191756667404,0.6709279259422526,True
16.14,0.099,0.067,0.835,7,20,12,1.692,2446,112,21.839285714285715,0.3475061324611611,902,0.12019623875715454,0.17620605069501227,0.047833197056418635,0.20482420278004904,0.09975470155355684,0.12428454619787407,0.05928045789043336,0.652493867538839,True
10.47,0.041,0.021,0.938,13,44,19,7.273,8866,535,16.57196261682243,0.34592826528310405,2321,0.16151590345138733,0.2172343785247011,0.0794044665012407,0.2359575907963005,0.13117527633656667,0.16241822693435598,0.07455447778028422,0.6540717347168961,True
13.24,0.064,0.018000000000000002,0.918,13,52,4,0.0,8079,450,17.953333333333333,0.3637826463671247,2515,0.1482856789206585,0.1975492016338656,0.05829929446713704,0.19160787226141848,0.11672236662953335,0.17019433098155712,0.06275529149647234,0.6362173536328753,True
12.75,0.055,0.121,0.8240000000000001,0,11,1,0.0,913,62,14.725806451612904,0.3209200438116101,329,0.12267250821467687,0.16319824753559695,0.050383351588170866,0.1829134720700986,0.09748083242059144,0.1303395399780942,0.03504928806133625,0.6790799561883899,True
14.37,0.042,0.032,0.925,6,42,12,2.064,3420,203,16.84729064039409,0.3309941520467836,1041,0.1371345029239766,0.20789473684210527,0.05029239766081872,0.19941520467836252,0.1128654970760234,0.13830409356725146,0.03888888888888889,0.6690058479532164,True
9.22,0.046,0.064,0.8909999999999999,0,8,3,0.0,3782,256,14.7734375,0.3350079323109466,1220,0.1118455843469064,0.1718667371760973,0.0449497620306716,0.2292437863564252,0.09201480698043364,0.13934426229508196,0.05341089370703332,0.6649920676890534,True
11.87,0.066,0.046,0.888,16,47,10,2.766,11245,673,16.708766716196138,0.33899510893730544,3732,0.1630057803468208,0.1766118274788795,0.06411738550466874,0.19448643841707425,0.13499333036905292,0.1212983548243664,0.05566918630502445,0.6610048910626946,True
11.9,0.062,0.033,0.906,0,13,4,0.0,2331,213,10.943661971830986,0.3131703131703132,799,0.1274131274131274,0.18404118404118405,0.05062205062205062,0.1887601887601888,0.10553410553410554,0.13513513513513514,0.05491205491205491,0.6868296868296868,True
11.5,0.033,0.02,0.947,10,50,11,7.273,7954,509,15.62671905697446,0.32637666582851393,2230,0.17400050289162686,0.2152376162936887,0.09177772190093036,0.19939653004777472,0.14319839074679408,0.1636912245411114,0.07920543122957002,0.6736233341714861,True
15.09,0.066,0.058,0.8759999999999999,2,5,3,0.0,982,52,18.884615384615387,0.3207739307535641,305,0.09368635437881874,0.18024439918533605,0.04073319755600815,0.18329938900203666,0.07841140529531568,0.12321792260692466,0.043788187372708766,0.6792260692464358,True
13.95,0.07,0.155,0.774,2,27,5,0.0,5054,262,19.290076335877863,0.3581321725366047,1750,0.12069647803719825,0.16442421844083893,0.03581321725366047,0.19351009101701624,0.10229521171349426,0.13138108428967155,0.05045508508112386,0.6418678274633953,True
13.91,0.083,0.027000000000000003,0.89,4,12,5,1.545,3403,174,19.557471264367816,0.3664413752571261,1023,0.10725830149867764,0.17014399059653249,0.054069938289744345,0.2153981780781664,0.10725830149867764,0.13223626212165734,0.060240963855421686,0.6335586247428739,True
13.75,0.064,0.079,0.857,11,30,8,2.396,4113,236,17.427966101694913,0.312424021395575,1453,0.12083637247751032,0.15511791879406758,0.057135910527595424,0.1893994651106249,0.11281303185023098,0.11937758327255045,0.045708728422076336,0.6875759786044251,True
15.27,0.054000000000000006,0.068,0.877,7,25,2,6.854,5296,219,24.182648401826487,0.3181646525679758,1789,0.16314199395770393,0.18768882175226587,0.09497734138972808,0.18126888217522652,0.1559667673716012,0.16975075528700906,0.05230362537764351,0.6818353474320242,True
14.04,0.055,0.119,0.826,0,16,5,0.0,1753,89,19.696629213483146,0.3080433542498574,635,0.11066742726754136,0.15630347974900172,0.033086138049058765,0.19167142042213348,0.0901312036508842,0.1289218482601255,0.029092983456930975,0.6919566457501426,True
19.94,0.118,0.041,0.841,3,12,2,4.197,1570,58,27.068965517241374,0.32229299363057323,773,0.12101910828025478,0.12547770700636945,0.03949044585987261,0.16687898089171976,0.08853503184713375,0.1140127388535032,0.030573248407643312,0.6777070063694268,True
12.47,0.034,0.027000000000000003,0.939,0,28,6,0.0,4383,221,19.832579185520363,0.32740132329454713,1548,0.10609171800136892,0.19666894820898928,0.04357745836185261,0.1932466347250741,0.08601414556240017,0.1300479123887748,0.034223134839151265,0.6725986767054528,True
14.39,0.078,0.047,0.875,13,126,5,0.0,13466,640,21.040625,0.3133818505866627,5134,0.1168869746027031,0.15721075300757464,0.056364176444378425,0.1956780038615773,0.09876726570622307,0.13218476162186246,0.04656171097579088,0.6866181494133373,True
12.27,0.051,0.035,0.915,14,55,12,5.193,7033,427,16.470725995316158,0.3271719038817005,2466,0.13578842599175314,0.19124129105644816,0.0648371960756434,0.19564908289492394,0.1005260912839471,0.12114318214133372,0.058865349068676236,0.6728280961182995,True
13.3,0.061,0.025,0.914,10,44,4,3.568,8362,897,9.322185061315496,0.37574742884477397,2375,0.2092800765367137,0.20461612054532408,0.07270987801961254,0.20078928486008127,0.13657019851710114,0.2171729251375269,0.054293231284381724,0.624252571155226,True
11.38,0.108,0.017,0.8759999999999999,11,42,7,8.44,3952,245,16.13061224489796,0.3441295546558704,1287,0.15662955465587045,0.1763663967611336,0.0652834008097166,0.1950910931174089,0.12044534412955465,0.1449898785425101,0.08653846153846154,0.6558704453441295,True
10.92,0.07200000000000001,0.035,0.893,17,44,10,2.766,8077,615,13.133333333333333,0.3382443976724031,2537,0.16441748173826914,0.2014361767983162,0.0991704840906277,0.19970285997276216,0.14819858858487062,0.1559985142998638,0.07230407329454007,0.6617556023275969,True
13.1,0.033,0.067,0.9,0,10,3,1.338,1313,78,16.833333333333332,0.3709063214013709,402,0.09977151561309976,0.1805026656511805,0.026656511805026657,0.19725818735719725,0.07920792079207921,0.12718964204112718,0.0357958872810358,0.6290936785986291,True
14.09,0.1,0.032,0.868,0,25,8,0.0,7166,592,12.104729729729733,0.3522188110521909,2282,0.16089868825006978,0.18085403293329613,0.07744906502930506,0.21560145129779515,0.12224392966787608,0.16829472509070612,0.06112196483393804,0.6477811889478091,True
10.89,0.085,0.046,0.8690000000000001,2,50,10,2.064,4135,295,14.016949152542374,0.31946795646916565,1228,0.15042321644498186,0.19298669891172915,0.0645707376058041,0.1743651753325272,0.11076178960096736,0.1419588875453446,0.05223700120918984,0.6805320435308344,True
12.15,0.048,0.064,0.888,12,34,3,2.766,4738,476,9.953781512605042,0.35795694385816795,1510,0.14731954411143944,0.19987336428872945,0.06817222456732798,0.19206416209371044,0.12558041367665682,0.18256648374841705,0.054875474883917266,0.642043056141832,True
11.07,0.049,0.033,0.918,41,35,8,2.766,8275,719,11.50904033379694,0.3365558912386707,2175,0.14380664652567976,0.2061631419939577,0.07395770392749244,0.21413897280966768,0.12036253776435045,0.14259818731117824,0.05462235649546828,0.6634441087613293,True
12.03,0.068,0.017,0.915,7,21,5,1.41,2887,184,15.690217391304348,0.3425701420159335,934,0.12746795981988224,0.19709040526498087,0.05403533079321095,0.20228611014894354,0.10148943540006927,0.14409421544856252,0.060616556979563564,0.6574298579840665,True
15.7,0.122,0.035,0.843,2,37,2,1.8430000000000002,9216,1065,8.653521126760563,0.4070095486111111,3407,0.1257595486111111,0.18619791666666666,0.03993055555555555,0.21647135416666666,0.10145399305555557,0.1455078125,0.037434895833333336,0.5929904513888888,True
12.74,0.045,0.038,0.918,7,66,7,0.0,6006,342,17.561403508771928,0.3096903096903097,2056,0.13886113886113885,0.17132867132867133,0.06626706626706627,0.18564768564768566,0.11255411255411256,0.12654012654012653,0.0591075591075591,0.6903096903096904,True
13.72,0.047,0.049,0.903,11,30,13,4.034,7038,406,17.334975369458128,0.3459789712986644,2092,0.16808752486501846,0.221227621483376,0.09065075305484513,0.21739130434782608,0.12830349531116794,0.17504973003694232,0.06919579425973288,0.6540210287013356,True
12.69,0.045,0.07400000000000001,0.882,0,44,2,0.0,2818,183,15.398907103825135,0.34137686302342085,1067,0.11320085166784954,0.16891412349183818,0.057132718239886436,0.2214336408800568,0.106458481192335,0.13555713271823988,0.056777856635911984,0.6586231369765791,True
13.55,0.1,0.03,0.87,0,27,4,0.0,8095,358,22.61173184357542,0.3820877084620136,2894,0.11463866584311305,0.1936998147004324,0.03903644224830142,0.20938851142680667,0.10858554663372452,0.15046324891908586,0.03977764051883879,0.6179122915379864,True
15.84,0.045,0.098,0.858,2,29,3,0.0,2412,170,14.188235294117645,0.3308457711442786,844,0.1181592039800995,0.18407960199004966,0.04684908789386402,0.1898839137645108,0.1181592039800995,0.13805970149253732,0.03814262023217247,0.6691542288557214,True
12.94,0.094,0.034,0.873,10,18,3,0.0,4280,299,14.314381270903013,0.3413551401869159,1341,0.12429906542056075,0.17266355140186915,0.057710280373831774,0.1894859813084112,0.11144859813084113,0.14626168224299066,0.05,0.6586448598130841,True
13.84,0.042,0.119,0.84,2,10,10,0.0,4501,863,5.215527230590962,0.30815374361253056,1573,0.0955343257053988,0.1284159075760942,0.046656298600311036,0.17818262608309265,0.08509220173294824,0.1221950677627194,0.047544990002221725,0.6918462563874694,True
15.6,0.058,0.08800000000000001,0.8540000000000001,6,37,4,2.089,25975,1304,19.91947852760736,0.4152454282964389,8907,0.13559191530317613,0.17447545717035612,0.04080846968238691,0.22864292589027915,0.10055822906641004,0.14556304138594806,0.04265640038498556,0.5847545717035612,True
14.91,0.051,0.032,0.917,55,43,15,10.79,10256,530,19.350943396226413,0.36017940717628705,3608,0.14927847113884554,0.21168096723868954,0.07546801872074882,0.20963338533541345,0.12070982839313572,0.155908736349454,0.062402496099843996,0.6398205928237131,True
12.78,0.067,0.029,0.904,13,32,7,5.294,8309,518,16.04054054054054,0.36285954988566615,2671,0.14562522565892405,0.2037549644963293,0.07124804428932482,0.21085569864002887,0.11637982910097484,0.15838247683235046,0.05825009026356962,0.6371404501143338,True
10.46,0.042,0.02,0.939,4,53,7,0.0,16632,1044,15.93103448275862,0.3265392015392015,4775,0.14724627224627224,0.1922198172198172,0.05657768157768156,0.1935425685425685,0.10816498316498316,0.13173400673400673,0.05886243386243386,0.6734607984607985,True
15.54,0.047,0.025,0.928,10,62,13,6.105,10377,898,11.555679287305127,0.3309241591982269,3234,0.15534354823166618,0.2084417461694132,0.07506986604991807,0.21904211236388169,0.1216151103401754,0.15428351161221934,0.06225305965115159,0.6690758408017732,True
13.26,0.064,0.102,0.8340000000000001,2,42,4,2.064,5605,510,10.990196078431373,0.3707404103479037,2027,0.13826940231935772,0.19179304192685104,0.06494201605709188,0.22408563782337196,0.14326494201605708,0.16984834968777876,0.05905441570026763,0.6292595896520963,True
16.13,0.055,0.052000000000000005,0.893,2,30,6,0.0,2708,149,18.174496644295303,0.3079763663220089,959,0.1484490398818316,0.17208271787296894,0.0827178729689808,0.16432791728212706,0.12444608567208272,0.15768094534711966,0.06610044313146234,0.6920236336779911,True
14.28,0.057,0.062,0.8809999999999999,0,12,11,0.0,1037,84,12.345238095238097,0.313404050144648,362,0.12150433944069433,0.17357762777242045,0.05014464802314368,0.1726133076181292,0.09257473481195758,0.12343297974927675,0.03953712632594021,0.686595949855352,True
12.81,0.058,0.07,0.872,6,25,9,2.766,3771,525,7.182857142857142,0.37708830548926014,1152,0.1556616282153275,0.21134977459559803,0.06576504905860514,0.2060461416070008,0.11880137894457705,0.17422434367541767,0.046406788650225406,0.6229116945107398,True
16.73,0.063,0.044,0.893,2,14,2,0.0,2479,146,16.979452054794518,0.3501411859620815,954,0.1319080274304155,0.1754739814441307,0.0463896732553449,0.20532472771278745,0.09963695038321904,0.13916901976603469,0.04840661557079468,0.6498588140379185,True
15.69,0.056,0.033,0.911,3,23,5,1.77,2357,223,10.5695067264574,0.3203224437844718,889,0.14085702163767502,0.171828595672465,0.08188375053033517,0.1735256682223165,0.10818837505303353,0.1429783623249894,0.053457785320322436,0.6796775562155282,True
11.93,0.063,0.075,0.863,3,50,4,2.766,9322,677,13.769571639586413,0.3787813773868269,2804,0.17217335335764858,0.2154044196524351,0.08227848101265822,0.24168633340484874,0.13473503540012874,0.1507187298862905,0.045376528641922334,0.6212186226131731,True
17.18,0.045,0.062,0.893,0,6,6,0.0,298,17,17.529411764705884,0.3691275167785235,117,0.1476510067114094,0.18456375838926176,0.04697986577181208,0.2416107382550336,0.10738255033557048,0.12080536912751676,0.0302013422818792,0.6308724832214765,True
12.79,0.052000000000000005,0.075,0.873,36,39,4,2.766,6887,363,18.97245179063361,0.2854653695368085,2057,0.12734136779439525,0.16611006243647453,0.07143894293596631,0.17249891099172354,0.12748656889792362,0.1399738638013649,0.05967765355016697,0.7145346304631915,True
15.49,0.08900000000000001,0.049,0.863,3,27,2,2.4130000000000003,11265,365,30.863013698630137,0.3731025299600533,3860,0.13919218819351975,0.1857967154904572,0.07039502885042166,0.20550377274744785,0.10847758544163336,0.1615623612960497,0.05743453173546384,0.6268974700399468,True
13.79,0.038,0.038,0.925,0,30,3,1.183,4633,371,12.487870619946092,0.2948413554932009,1860,0.10468379020073386,0.13986617742283616,0.057845888193395215,0.17569609324411828,0.09583423267860997,0.12324627671055473,0.05698251672782215,0.7051586445067991,True
16.33,0.057,0.04,0.903,5,63,5,0.0,2630,102,25.784313725490197,0.31140684410646385,903,0.12547528517110265,0.14752851711026616,0.055893536121673006,0.17642585551330794,0.10836501901140684,0.14410646387832698,0.05019011406844106,0.6885931558935361,True
12.88,0.09,0.061,0.8490000000000001,10,95,3,1.508,13377,591,22.634517766497463,0.36345966958211856,4820,0.11990730358077295,0.17739403453689168,0.05606638259699484,0.21013680197353668,0.11033864095088584,0.1437542049786948,0.04418030948643194,0.6365403304178814,True
12.83,0.183,0.02,0.7959999999999999,0,39,1,0.0,7126,361,19.739612188365648,0.3679483581251754,2660,0.12798203760875668,0.17302834689868088,0.04013471793432501,0.19758630367667696,0.1025820937412293,0.13415660959865286,0.04546730283468987,0.6320516418748245,True
11.3,0.046,0.062,0.892,5,55,5,7.776,10758,659,16.3247344461305,0.3456962260643242,3066,0.21128462539505485,0.2373117679866146,0.10596765197992193,0.21435211005763152,0.19520356943669828,0.20793827849042573,0.1167503253392824,0.6543037739356758,True
13.67,0.062,0.051,0.888,0,47,2,2.766,9732,436,22.321100917431192,0.3313810110974106,3430,0.17858610768598435,0.20972050965885736,0.11683107274969172,0.22009864364981505,0.16019317714755446,0.1826962597616112,0.07285244554048499,0.6686189889025894,True
15.02,0.044,0.016,0.94,0,18,8,1.273,4162,435,9.567816091954024,0.3474291206150889,1186,0.14608361364728495,0.19293608841902926,0.06391158097068718,0.23330129745314754,0.1213358962037482,0.1561749159058145,0.05502162421912542,0.6525708793849111,True
12.51,0.061,0.051,0.888,10,81,6,2.064,7130,394,18.096446700507613,0.38190743338008415,2422,0.1723702664796634,0.2479663394109397,0.09382889200561008,0.2375876577840112,0.13380084151472652,0.15932678821879384,0.06661991584852735,0.6180925666199159,True
12.1,0.048,0.02,0.932,15,28,5,2.219,9197,701,13.119828815977176,0.3369577035989997,3002,0.1375448515820376,0.18940959008372296,0.06382516037838426,0.2077851473306513,0.1123192345329999,0.155485484397086,0.05827987387191475,0.6630422964010003,True
16.28,0.066,0.065,0.8690000000000001,0,77,4,2.8710000000000004,7334,476,15.407563025210084,0.4386419416416689,2502,0.11903463321516225,0.2305699481865285,0.03817834742296155,0.2448868284701391,0.116580310880829,0.16389419143714207,0.038451049904554134,0.5613580583583311,True
